cow_id,date,milk_liters,fat_percent,feed_kg,feed_type
A7863,2024-06-27,24.34,4.23,18.15,Hay
D9038,2024-06-27,35.64,3.84,19.25,Hay
L4232,2024-06-27,22.03,3.42,21.89,Hay
O8173,2024-06-27,27.02,3.2,20.84,Hay
E9760,2024-06-27,43.9,4.02,16.33,Silage
Z3123,2024-06-27,36.89,2.9,22.86,Hay
V7756,2024-06-27,35.6,3.76,21,Silage
Y6643,2024-06-27,40.7,3.82,12.48,Silage
E3229,2024-06-27,28.3,4.12,17.37,Hay
F9953,2024-06-27,33.53,2.72,19.5,Hay
C4705,2024-06-27,27.11,3.89,20.68,Hay
Q9174,2024-06-27,39.15,3.42,20.59,Silage
J6077,2024-06-27,25.15,4,19.58,Silage
B984,2024-06-27,27.96,3.22,18.48,Hay
Y3782,2024-06-27,25.3,4.01,16.87,Silage
Q711,2024-06-27,27.85,3.53,21.49,Silage
Q3500,2024-06-27,24.79,2.72,25.14,Hay
O7477,2024-06-27,41.04,3.22,16.82,Silage
C7126,2024-06-27,35.54,4.33,19.64,Silage
U8535,2024-06-28,44.77,3.48,22.11,Silage
Y3782,2024-06-28,26.08,3.44,17.98,Silage
Z7830,2024-06-28,36.15,4.42,15.53,Silage
E9760,2024-06-28,31.48,3.83,22.28,Silage
C7126,2024-06-28,28.96,2.95,19.18,Silage
L4232,2024-06-28,30.83,3.58,21.87,Hay
C4705,2024-06-28,27.26,2.55,21.33,Hay
K3463,2024-06-28,34.3,3.03,17.36,Hay
Q3500,2024-06-28,34.68,3.05,22.82,Hay
M4054,2024-06-28,38.72,3.68,18.73,Silage
Y4775,2024-06-28,31.89,3.18,25.38,Silage
V3979,2024-06-28,31.85,4.09,20.34,Hay
P6677,2024-06-28,32.14,3.28,22.73,Hay
B3068,2024-06-28,28.3,3.01,21.78,Hay
I8517,2024-06-28,39.05,3.02,17.23,Silage
S6097,2024-06-28,41.6,3.8,16.85,Silage
J6077,2024-06-28,41.26,2.78,23.26,Silage
Z4043,2024-06-28,38.4,2.95,18.42,Silage
H9517,2024-06-28,30.82,3.31,20.67,Silage
H985,2024-06-28,36.74,3.11,17.11,Silage
E6182,2024-06-28,39.83,3.56,18.3,Silage
D9038,2024-06-28,30.4,3.1,17.46,Hay
I1385,2024-06-28,30.61,3.54,23.27,Silage
U1955,2024-06-28,28.75,4.28,18.61,Hay
V4575,2024-06-28,25.7,4.32,14.15,Hay
E5966,2024-06-28,41.32,3.69,15.18,Silage
A7863,2024-06-28,32.21,4.02,18.26,Hay
Q711,2024-06-28,32.99,3.78,16.95,Silage
V7756,2024-06-28,37.58,3.79,18.22,Silage
S6386,2024-06-28,34.06,3.89,14.96,Hay
G1028,2024-06-28,25.52,2.23,19.4,Hay
O8173,2024-06-28,32.99,4.01,21.18,Hay
H2377,2024-06-28,38.05,3.12,23.04,Silage
R5369,2024-06-28,27.72,2.87,24.11,Hay
N7280,2024-06-28,36.09,3.51,23.02,Hay
W8010,2024-06-28,40.11,3.68,26.85,Silage
V472,2024-06-28,41.08,3.81,20.63,Silage
T5602,2024-06-28,23.43,3.05,19.76,Hay
D8719,2024-06-28,28.49,2.86,23.35,Hay
R4684,2024-06-28,25.08,3.97,21.17,Hay
O7477,2024-06-28,41.16,3.69,16.36,Silage
J7734,2024-06-28,22.27,3.49,22.12,Hay
Z3123,2024-06-28,28.41,3.34,19.43,Hay
L9829,2024-06-28,28.95,2.78,18.95,Hay
U6809,2024-06-28,35.23,3.09,18.51,Hay
S5427,2024-06-28,37.07,4.1,21.63,Hay
P3832,2024-06-28,20.37,4.17,17.11,Silage
T4649,2024-06-28,29.55,4.11,19.33,Hay
B984,2024-06-28,29.18,3.61,21.99,Hay
F2131,2024-06-28,30.66,3.35,13.11,Hay
G2757,2024-06-28,43.24,3.42,20.83,Silage
V3948,2024-06-28,36.44,2.93,24.34,Silage
N9692,2024-06-28,39.88,4.23,19.86,Silage
Y6643,2024-06-28,23.49,2.44,22,Silage
G685,2024-06-28,28.41,3.41,19.08,Hay
K4714,2024-06-28,30.72,3.27,21,Hay
M2207,2024-06-28,31.96,2.91,23.7,Hay
O6552,2024-06-28,27.04,3.71,19.03,Hay
O194,2024-06-28,23.83,3.52,24.21,Hay
F9953,2024-06-28,32.68,3.91,18.88,Hay
I5026,2024-06-28,33,2.76,20,Silage
Y9266,2024-06-28,33.13,2.87,20.85,Hay
M1583,2024-06-28,28.76,3.86,20.32,Silage
N9197,2024-06-28,37.23,3.78,16.81,Silage
R3357,2024-06-28,38.24,2.45,18.92,Hay
Y7815,2024-06-28,22.49,4.75,19.52,Hay
G8171,2024-06-28,28.52,3.62,19.02,Silage
I7447,2024-06-28,38.49,2.91,20.5,Hay
J9639,2024-06-28,33.38,3.85,20.65,Silage
Q9174,2024-06-28,39.77,3.63,18.17,Silage
G150,2024-06-28,28.58,2.88,20.04,Hay
Y4092,2024-06-28,29.93,2.93,18.02,Silage
F5883,2024-06-28,38.11,3.67,23.84,Silage
S9300,2024-06-28,31.43,3.58,18.52,Silage
U5357,2024-06-28,35.68,2.71,22.65,Silage
K9325,2024-06-28,30.41,3.46,17.99,Hay
I2506,2024-06-28,32.98,3.08,19.59,Silage
J6910,2024-06-28,27.09,4.03,20.63,Silage
E3229,2024-06-28,35.34,3.55,21.12,Hay
J6910,2024-06-29,33.85,4.27,23.43,Silage
R3357,2024-06-29,32.51,3.44,13.73,Hay
J6077,2024-06-29,38.29,2.93,16.81,Silage
I1385,2024-06-29,36.82,3.14,16.6,Silage
C7126,2024-06-29,38.13,3.86,19.04,Silage
G685,2024-06-29,79.07,3.59,17.68,Hay
S5427,2024-06-29,32.18,4.68,20.15,Hay
Q9174,2024-06-29,32.5,3.58,14.64,Silage
O8173,2024-06-29,29.16,3.62,17.32,Hay
K3463,2024-06-29,34.98,3.56,17.67,Hay
T5602,2024-06-29,35.74,3.88,15.36,Hay
N7280,2024-06-29,33.84,2.9,17.47,Hay
J7734,2024-06-29,23.73,3.3,19.38,Hay
G8171,2024-06-29,39.25,3.44,12.37,Silage
I2506,2024-06-29,35.32,3.75,18.06,Silage
F2131,2024-06-29,29.34,3.23,21.23,Hay
H985,2024-06-29,35.73,2.99,21.94,Silage
S9300,2024-06-29,38.16,4.05,22.7,Silage
I7447,2024-06-29,29.34,4,21.17,Hay
D8719,2024-06-29,30.21,2.98,20.4,Hay
O7477,2024-06-29,36.74,2.5,19.18,Silage
A7863,2024-06-29,33.16,4,24.89,Hay
Y4775,2024-06-29,37.7,3.87,18.56,Silage
V4575,2024-06-29,30.61,3.84,19.67,Hay
I5026,2024-06-29,34.53,3.07,21.31,Silage
F5883,2024-06-29,34.15,3.25,21.37,Silage
U6809,2024-06-29,19.08,3.53,19.88,Hay
E9760,2024-06-29,26.93,4.37,22.62,Silage
R4684,2024-06-29,22.16,3.24,20.01,Hay
T4649,2024-06-29,31.94,2.52,20.09,Hay
N9197,2024-06-29,45.06,3.5,20.62,Silage
E6182,2024-06-29,27.84,3.73,21.46,Silage
U5357,2024-06-29,28.86,4.08,18.47,Silage
I8517,2024-06-29,24.55,3.11,19.38,Silage
Y4092,2024-06-29,39.32,2.9,19.49,Silage
K9325,2024-06-29,21.82,2.89,19.11,Hay
F9953,2024-06-29,25.42,3.55,20.43,Hay
G1028,2024-06-29,27.02,2.93,17.86,Hay
Q711,2024-06-29,23.96,3.57,20.16,Silage
O194,2024-06-29,33.26,3.36,20.22,Hay
V3979,2024-06-29,32.48,3.43,21.28,Hay
R5369,2024-06-29,26.74,3.45,22.33,Hay
Y6643,2024-06-29,36.06,3.51,21.36,Silage
Y3782,2024-06-29,36,3.73,15.76,Silage
B984,2024-06-29,30.49,3.85,22.06,Hay
J9639,2024-06-29,34.46,3.25,17.01,Silage
C4705,2024-06-29,31.43,3.06,20.95,Hay
S6386,2024-06-29,29.42,2.47,21.71,Hay
E3229,2024-06-29,33.32,3.59,21.65,Hay
O6552,2024-06-29,30.69,3.26,17.51,Hay
M1583,2024-06-29,29.88,2.86,14.78,Silage
G150,2024-06-29,30.22,3.6,19.47,Hay
U8535,2024-06-29,36.32,4.21,21.67,Silage
U1955,2024-06-29,37.72,3.97,19.16,Hay
B3068,2024-06-29,30.28,2.97,16.66,Hay
V9643,2024-06-29,34.42,4.88,22.64,Silage
W8010,2024-06-29,30.51,3.16,17.3,Silage
L4232,2024-06-29,26.83,3.87,21.97,Hay
V7756,2024-06-29,31.57,3.02,24.43,Silage
P6677,2024-06-29,24.08,2.57,19.44,Hay
H9517,2024-06-29,24.67,3.24,23.42,Silage
S6097,2024-06-29,32.26,3.86,17.1,Silage
M4054,2024-06-29,32.31,3.02,21.88,Silage
Q3500,2024-06-29,28.95,4.13,16.31,Hay
Z4043,2024-06-29,26.96,3.11,17.39,Silage
Y9266,2024-06-29,39.73,3.14,19.18,Hay
L9829,2024-06-29,31,4.13,23.1,Hay
K4714,2024-06-29,29.75,3.15,21.59,Hay
Z7830,2024-06-29,34.61,4.12,14.05,Silage
N9692,2024-06-29,40.94,2.89,16.24,Silage
E5966,2024-06-29,35.71,3.01,22.35,Silage
Y7815,2024-06-29,23.21,4.83,16.91,Hay
Z3123,2024-06-29,24.52,2.68,20.62,Hay
M2207,2024-06-29,24.13,4.44,18.76,Hay
D9038,2024-06-29,26.76,2.15,21.13,Hay
V472,2024-06-29,43.65,3.07,22.45,Silage
H2377,2024-06-29,38.89,3,19.91,Silage
V3948,2024-06-29,39.14,3,26.6,Silage
G2757,2024-06-29,32.26,2.88,18.64,Silage
L4232,2024-06-30,21.53,3.48,19.27,Hay
Y3782,2024-06-30,37.49,2.91,19.81,Silage
O6552,2024-06-30,27.49,3.25,16.06,Hay
Y4775,2024-06-30,22.98,3.03,24.93,Silage
M1583,2024-06-30,37.38,3.56,18.56,Silage
F5883,2024-06-30,26.53,2.99,16.95,Silage
J7734,2024-06-30,27.97,3.33,19.71,Hay
V4575,2024-06-30,28.76,4.49,20.99,Hay
A7863,2024-06-30,26.33,3.42,19.37,Hay
G1028,2024-06-30,30.65,3.63,22.23,Hay
Z4043,2024-06-30,35.01,3.93,18.39,Silage
W8010,2024-06-30,39.39,3.94,21.21,Silage
T4649,2024-06-30,27.58,3.6,11.45,Hay
M4054,2024-06-30,41.11,3.71,21.9,Silage
V3979,2024-06-30,28.33,4.12,24.7,Hay
U1955,2024-06-30,34.16,4.43,22.4,Hay
V7756,2024-06-30,39.98,2.76,18.46,Silage
Q711,2024-06-30,31.25,2.79,20.68,Silage
Q3500,2024-06-30,36.34,3.16,21.64,Hay
U5357,2024-06-30,31,2.83,18.47,Silage
C4705,2024-06-30,30.03,3.63,20.55,Hay
U6809,2024-06-30,32.46,3.49,22.95,Hay
Y7815,2024-06-30,35.21,3.44,20.85,Hay
I8517,2024-06-30,32.65,2.77,19.32,Silage
I2506,2024-06-30,31.96,3.39,22.33,Silage
E3229,2024-06-30,28.95,3.44,25.34,Hay
U8535,2024-06-30,28.2,3.33,22.52,Silage
I7447,2024-06-30,23.52,3.67,18.73,Hay
G150,2024-06-30,31.92,3.34,14.24,Hay
P6677,2024-06-30,40.24,3.83,15.23,Hay
N7280,2024-06-30,30.41,3.17,19.26,Hay
V3948,2024-06-30,31.74,4.1,23.54,Silage
F9953,2024-06-30,31.95,3.89,21.46,Hay
S6386,2024-06-30,25,3.63,19.75,Hay
L9829,2024-06-30,27.04,3.7,20.38,Hay
J9639,2024-06-30,43.46,4,21.01,Silage
Y9266,2024-06-30,22.3,4.29,19.9,Hay
M2207,2024-06-30,28.96,3.47,21.87,Hay
K9325,2024-06-30,37.81,3.38,18.89,Hay
R5369,2024-06-30,20.26,3.44,22.19,Hay
G2757,2024-06-30,38.78,3.11,19.6,Silage
C7126,2024-06-30,26.66,3.97,22.48,Silage
K3463,2024-06-30,39.56,3.81,18.52,Hay
V472,2024-06-30,40.54,4.42,24.14,Silage
Z3123,2024-06-30,39.63,3.81,16.9,Hay
O8173,2024-06-30,21.58,4.07,16.65,Hay
S6097,2024-06-30,31.34,3.49,22.62,Silage
E9760,2024-06-30,34.24,3.66,24.28,Silage
T5602,2024-06-30,33.33,3.08,21.65,Hay
J6910,2024-06-30,39.53,2.89,23.49,Silage
N9197,2024-06-30,28.82,3.24,21.51,Silage
O194,2024-06-30,38.11,3.27,15.72,Hay
V9643,2024-06-30,40.82,3.41,17.68,Silage
H2377,2024-06-30,41.03,3.45,18.43,Silage
D9038,2024-06-30,31.14,3.65,17.78,Hay
B3068,2024-06-30,24.11,3.71,19.13,Hay
G8171,2024-06-30,38.83,3.4,24.77,Silage
B984,2024-06-30,29.91,3.55,29.07,Hay
S5427,2024-06-30,31.46,4,13.96,Hay
R4684,2024-06-30,24.49,3.23,17.87,Hay
E5966,2024-06-30,29.97,4.48,18.32,Silage
F2131,2024-06-30,31.81,3.31,23.87,Hay
R3357,2024-06-30,36.71,3.72,16.82,Hay
G685,2024-06-30,25.66,3.33,15.63,Hay
Y4092,2024-06-30,37.25,3.52,20.3,Silage
Q9174,2024-06-30,38.43,4.2,16.74,Silage
D8719,2024-06-30,36.71,4.43,16.33,Hay
I1385,2024-06-30,38.59,2.71,19.47,Silage
S9300,2024-06-30,30.8,3.32,19.86,Silage
K4714,2024-06-30,24.32,2.9,16.85,Hay
E6182,2024-06-30,34.81,3.14,18.71,Silage
I5026,2024-06-30,20.62,3.42,20.14,Silage
H9517,2024-06-30,33.63,3.39,21.18,Silage
Y6643,2024-06-30,46.53,3.91,20.91,Silage
O7477,2024-06-30,35.53,2.91,26.22,Silage
Z7830,2024-06-30,34.5,4.09,16.96,Silage
H985,2024-06-30,5,4.38,23.44,Silage
P3832,2024-06-30,36.81,3.12,21.05,Silage
B3068,2024-07-01,27.72,2.98,15.09,Hay
M1583,2024-07-01,34.24,2.78,21.22,Silage
G150,2024-07-01,23.31,3.54,16.85,Hay
N9692,2024-07-01,40,3.06,13.08,Silage
Y7815,2024-07-01,28.87,3.32,16.76,Hay
D9038,2024-07-01,29.05,3.87,20.23,Hay
I7447,2024-07-01,34.64,3.43,16.5,Hay
C7126,2024-07-01,35.07,4.11,18.76,Silage
F5883,2024-07-01,32.99,2.47,22.38,Silage
F2131,2024-07-01,26.53,3.66,18.76,Hay
O7477,2024-07-01,37.11,3.01,19.33,Silage
U8535,2024-07-01,26.83,3.56,21.88,Silage
U5357,2024-07-01,31.43,3.37,17.73,Silage
O194,2024-07-01,28.38,3.39,15.31,Hay
I1385,2024-07-01,34.74,3.76,20.99,Silage
P6677,2024-07-01,29.62,3.06,18.45,Hay
Y9266,2024-07-01,29.71,3.33,20.53,Hay
E9760,2024-07-01,40.56,3.62,18.8,Silage
V3979,2024-07-01,34.63,2.6,14.43,Hay
T5602,2024-07-01,30.1,3.72,20.45,Hay
Y6643,2024-07-01,33.23,2.52,21.46,Silage
V3948,2024-07-01,44.96,3.35,22.08,Silage
J6910,2024-07-01,40.92,3.24,19.8,Silage
F9953,2024-07-01,29.25,3.21,19.85,Hay
E3229,2024-07-01,30.36,2.86,19.93,Hay
L9829,2024-07-01,35.21,2.89,20.28,Hay
R4684,2024-07-01,27.63,3.84,25.14,Hay
J9639,2024-07-01,39.66,3.85,22.13,Silage
O6552,2024-07-01,41.95,3.65,18.55,Hay
Q9174,2024-07-01,38.88,3.77,16.28,Silage
V9643,2024-07-01,38.48,4.8,19.16,Silage
W8010,2024-07-01,32.31,2.88,17.65,Silage
D8719,2024-07-01,24.81,3.31,21.47,Hay
Q3500,2024-07-01,35.94,4.26,19.64,Hay
T4649,2024-07-01,25.97,2.56,16.43,Hay
S6386,2024-07-01,26.91,3.32,17.97,Hay
I5026,2024-07-01,39.03,4.14,24.87,Silage
B984,2024-07-01,22.61,3.59,17.92,Hay
E5966,2024-07-01,36.16,2.74,13.96,Silage
Z7830,2024-07-01,27.46,3.28,24.39,Silage
Y4775,2024-07-01,35.32,3.49,19.16,Silage
I8517,2024-07-01,41.97,3.56,19.25,Silage
V472,2024-07-01,38.09,4.17,20.52,Silage
H2377,2024-07-01,35.01,3.8,15.16,Silage
N7280,2024-07-01,31.32,3.28,17.88,Hay
S5427,2024-07-01,23.26,3.71,18.41,Hay
K3463,2024-07-01,32.67,3.61,21.12,Hay
Z3123,2024-07-01,26.71,2.94,20.04,Hay
Y3782,2024-07-01,38.84,2.81,20.08,Silage
K4714,2024-07-01,22.65,3.43,21.91,Hay
O8173,2024-07-01,28.58,3.71,20.18,Hay
R3357,2024-07-01,26.34,3.81,20.77,Hay
J6077,2024-07-01,26.06,4.13,19.39,Silage
Z4043,2024-07-01,27.14,3.63,18.11,Silage
M2207,2024-07-01,27.92,3,25.53,Hay
S9300,2024-07-01,34.32,3.08,16.23,Silage
G1028,2024-07-01,29.92,3.09,21.99,Hay
K9325,2024-07-01,28.81,3.62,14.42,Hay
R5369,2024-07-01,36.15,3.73,23.51,Hay
G685,2024-07-01,34.19,3.39,18.32,Hay
Q711,2024-07-01,36.36,2.76,16.02,Silage
E6182,2024-07-01,21.81,4,18.67,Silage
G8171,2024-07-01,48.76,3.91,19.43,Silage
M4054,2024-07-01,34.64,3.04,20.85,Silage
U6809,2024-07-01,29.24,3.21,28.21,Hay
L4232,2024-07-01,24.06,3.76,19.99,Hay
S6097,2024-07-01,32.54,3.79,24.11,Silage
H9517,2024-07-01,29.48,3.73,20.28,Silage
V4575,2024-07-01,21,3.31,17.55,Hay
V7756,2024-07-01,25.6,2.66,22.82,Silage
G2757,2024-07-01,38.54,2.69,22.49,Silage
H985,2024-07-01,32.09,3.96,21.04,Silage
U1955,2024-07-01,32.82,3.91,23.64,Hay
C4705,2024-07-01,29.87,3.12,19.04,Hay
Y4092,2024-07-01,32.73,3.08,24.04,Silage
A7863,2024-07-01,24.4,4.13,19.82,Hay
J7734,2024-07-01,27.11,2.9,16.88,Hay
N9197,2024-07-01,40.32,2.51,18.24,Silage
J9639,2024-07-02,34.33,3.2,17.82,Silage
C7126,2024-07-02,40.92,3.75,15.64,Silage
U6809,2024-07-02,25.06,3.78,21.84,Hay
M4054,2024-07-02,38.64,4.01,25.22,Silage
F9953,2024-07-02,29.26,3.66,21.42,Hay
G2757,2024-07-02,27.91,3.33,21.48,Silage
V9643,2024-07-02,38.68,3.12,21.89,Silage
H985,2024-07-02,35.27,3.37,21.04,Silage
O194,2024-07-02,30.72,3.25,23.23,Hay
G150,2024-07-02,27.63,3.9,26.13,Hay
S5427,2024-07-02,29.36,2.8,18.63,Hay
B984,2024-07-02,28.13,4.16,22.84,Hay
I8517,2024-07-02,30.93,3.13,17.94,Silage
N9692,2024-07-02,30.4,2.79,26.38,Silage
Y9266,2024-07-02,30.21,3.41,19.37,Hay
M1583,2024-07-02,33.51,3.68,18.89,Silage
P6677,2024-07-02,32.14,3.74,23.37,Hay
D9038,2024-07-02,25.27,4.04,19.93,Hay
Y4775,2024-07-02,32.5,3.14,14.16,Silage
V7756,2024-07-02,34.1,2.98,21.6,Silage
R5369,2024-07-02,25.07,3.88,22.58,Hay
M2207,2024-07-02,32.49,3.03,18.49,Hay
N7280,2024-07-02,28.12,3.67,23.06,Hay
A7863,2024-07-02,32.15,3.3,18.16,Hay
S9300,2024-07-02,34.32,2.96,22.18,Silage
D8719,2024-07-02,34.76,3.23,15.81,Hay
H9517,2024-07-02,31.72,4.03,18.11,Silage
L4232,2024-07-02,29.99,3.41,17.3,Hay
K3463,2024-07-02,30.14,3.13,16.67,Hay
P3832,2024-07-02,31.04,4.54,13.77,Silage
C4705,2024-07-02,29.74,3.5,21.92,Hay
E9760,2024-07-02,40.07,3.12,17.6,Silage
Q711,2024-07-02,32.61,4.03,20.59,Silage
W8010,2024-07-02,30.23,3.8,23.73,Silage
V4575,2024-07-02,28.36,4.14,20.34,Hay
V472,2024-07-02,40.27,3.95,22.3,Silage
Y6643,2024-07-02,40.12,3.47,20.73,Silage
S6097,2024-07-02,26.12,3.5,20.95,Silage
S6386,2024-07-02,21.03,3.66,18.57,Hay
H2377,2024-07-02,31.9,2.83,17.96,Silage
F5883,2024-07-02,40.86,3.32,15.72,Silage
K4714,2024-07-02,29.78,3.8,24.79,Hay
T5602,2024-07-02,31.33,3.26,15.9,Hay
Y3782,2024-07-02,35.92,3.74,18.22,Silage
U1955,2024-07-02,39.31,3.79,25.95,Hay
K9325,2024-07-02,34.34,3.83,19.31,Hay
J6910,2024-07-02,32.8,3.28,21.47,Silage
I5026,2024-07-02,30,3.5,22.32,Silage
O7477,2024-07-02,35.05,3.9,18.53,Silage
B3068,2024-07-02,33.4,4.15,22.81,Hay
U5357,2024-07-02,39,3.65,22.9,Silage
G1028,2024-07-02,28.93,3.57,20.86,Hay
R3357,2024-07-02,34.09,3.45,26.02,Hay
E6182,2024-07-02,32.76,3.82,17.78,Silage
I2506,2024-07-02,33.67,3.52,22.7,Silage
Q9174,2024-07-02,33.16,3.36,16.38,Silage
Z7830,2024-07-02,28.28,4.45,23.23,Silage
Q3500,2024-07-02,37.09,3.43,17.08,Hay
I1385,2024-07-02,34.81,3.16,24.35,Silage
L9829,2024-07-02,25.49,3.56,21.27,Hay
O6552,2024-07-02,31.2,3.43,23.9,Hay
E5966,2024-07-02,29.72,3.65,16.7,Silage
Z3123,2024-07-02,32.37,2.97,12.88,Hay
R4684,2024-07-02,26.83,3.76,19.88,Hay
J7734,2024-07-02,34.14,3.7,22.07,Hay
J6077,2024-07-02,35.99,3.03,18.4,Silage
N9197,2024-07-02,39.22,3.34,20.03,Silage
G8171,2024-07-02,35.28,3.2,18.06,Silage
F2131,2024-07-02,24.37,4.06,18.97,Hay
V3979,2024-07-02,31.14,3.51,24.49,Hay
Y7815,2024-07-02,31.42,4.13,24.32,Hay
Z4043,2024-07-02,39.2,3.71,21.72,Silage
I7447,2024-07-02,29.77,3.84,22.37,Hay
G685,2024-07-02,30.49,3.2,17.89,Hay
Y4092,2024-07-02,31.86,3.31,18.63,Silage
U8535,2024-07-02,33.85,2.98,20.41,Silage
T4649,2024-07-02,27.54,5.03,14.66,Hay
E3229,2024-07-02,26.97,3.59,17.92,Hay
V4575,2024-07-03,29.27,3.68,22.53,Hay
O6552,2024-07-03,27.75,3.53,16.81,Hay
F9953,2024-07-03,35.68,2.3,22.55,Hay
H2377,2024-07-03,35.17,4,23.62,Silage
E3229,2024-07-03,32.58,3.32,18.94,Hay
A7863,2024-07-03,33.43,3.66,18.24,Hay
B3068,2024-07-03,29.52,3.26,23.33,Hay
J9639,2024-07-03,35.53,3.21,20.65,Silage
I1385,2024-07-03,36.72,3.63,22.37,Silage
Q3500,2024-07-03,30.01,4.14,18.63,Hay
D9038,2024-07-03,35.85,3.01,16.25,Hay
J6910,2024-07-03,33.38,3.48,25.84,Silage
M4054,2024-07-03,40.62,3.64,23.34,Silage
S5427,2024-07-03,32.74,3.83,23.43,Hay
C4705,2024-07-03,36.18,2.75,19.96,Hay
J6077,2024-07-03,43,3.5,21.58,Silage
Z4043,2024-07-03,33.7,3.5,19.75,Silage
P6677,2024-07-03,25.91,3.61,21.04,Hay
J7734,2024-07-03,27.87,3.4,22.22,Hay
S6097,2024-07-03,35.15,3.55,20.3,Silage
L9829,2024-07-03,42.1,3.06,26.47,Hay
H9517,2024-07-03,31.48,3.38,20.89,Silage
Y9266,2024-07-03,17.02,4.02,25.2,Hay
U5357,2024-07-03,35.38,3.28,22.65,Silage
I8517,2024-07-03,23.23,3.72,18.76,Silage
Y3782,2024-07-03,35.21,2.9,18.14,Silage
K3463,2024-07-03,29.97,3.4,21.48,Hay
G150,2024-07-03,31.4,4.53,19.28,Hay
N7280,2024-07-03,27.68,3.26,14.96,Hay
R5369,2024-07-03,37.36,3.03,16.79,Hay
T4649,2024-07-03,30.86,3.33,24.33,Hay
V9643,2024-07-03,32.24,3.38,20.08,Silage
Y4092,2024-07-03,27.96,3.62,25.76,Silage
I5026,2024-07-03,38.15,3.56,21.27,Silage
F2131,2024-07-03,31.01,3.18,15.55,Hay
O8173,2024-07-03,27.25,2.85,22.11,Hay
G685,2024-07-03,28.47,3.15,21.69,Hay
M1583,2024-07-03,30.4,3.93,12.59,Silage
K9325,2024-07-03,34.2,3.78,23.35,Hay
R3357,2024-07-03,27.62,3.17,22.61,Hay
T5602,2024-07-03,26.99,3.01,21.58,Hay
D8719,2024-07-03,34.88,2.76,24.96,Hay
N9197,2024-07-03,39.65,3.63,20.1,Silage
L4232,2024-07-03,23.52,3.19,20.32,Hay
V3948,2024-07-03,37.32,3.92,23.14,Silage
I7447,2024-07-03,29.08,3.78,15.68,Hay
E5966,2024-07-03,35.36,2.77,18.26,Silage
G8171,2024-07-03,29.47,3.28,16.39,Silage
O194,2024-07-03,39.1,2.93,17.14,Hay
F5883,2024-07-03,33.99,3.24,15.45,Silage
M2207,2024-07-03,34.97,3.06,23.64,Hay
V472,2024-07-03,40.92,3.44,20.96,Silage
K4714,2024-07-03,33.68,3.06,22.05,Hay
U6809,2024-07-03,32.09,2.46,16.39,Hay
O7477,2024-07-03,36.95,2.78,12.1,Silage
Z7830,2024-07-03,32.22,2.81,20.53,Silage
Y6643,2024-07-03,36.88,2.94,20.72,Silage
W8010,2024-07-03,41.61,3.12,24.87,Silage
N9692,2024-07-03,34.02,4.65,21.14,Silage
B984,2024-07-03,26.88,3.72,21.72,Hay
G1028,2024-07-03,35.07,3.93,18.17,Hay
V7756,2024-07-03,29.56,4.16,19.31,Silage
E9760,2024-07-03,36.53,3.32,18.73,Silage
P3832,2024-07-03,34.45,3.46,18.67,Silage
S6386,2024-07-03,28.35,3.41,18.21,Hay
Q9174,2024-07-03,29.95,3.33,18.63,Silage
Z3123,2024-07-03,32.18,2.9,23.47,Hay
C7126,2024-07-03,38.64,2.78,22.46,Silage
Y4775,2024-07-03,36.19,3.25,17.34,Silage
V3979,2024-07-03,39.29,3.7,20.07,Hay
U8535,2024-07-03,34.45,3.46,25.18,Silage
R4684,2024-07-03,32.22,2.53,19.87,Hay
U1955,2024-07-03,30.85,2.81,17.24,Hay
S9300,2024-07-03,44.78,3.29,22.73,Silage
Y7815,2024-07-03,31.77,3.51,18.09,Hay
Q711,2024-07-03,37.84,3.45,18.71,Silage
H985,2024-07-03,5,4.06,21.06,Silage
E6182,2024-07-03,26.53,2.8,14.86,Silage
G2757,2024-07-03,34.87,3.13,23.43,Silage
I2506,2024-07-03,37,3.62,22.23,Silage
E9760,2024-07-04,28,3.45,21,Silage
O7477,2024-07-04,34.71,3.73,20.74,Silage
H2377,2024-07-04,35.31,2.6,21.96,Silage
Y6643,2024-07-04,31.67,2.56,18.39,Silage
Q9174,2024-07-04,43.54,3.17,20.18,Silage
Y4092,2024-07-04,28.51,2.9,13.45,Silage
S9300,2024-07-04,34.22,4.51,20.47,Silage
O194,2024-07-04,34.01,3.35,17.77,Hay
A7863,2024-07-04,34.04,2.49,18.31,Hay
V472,2024-07-04,40.34,4.03,24.43,Silage
M2207,2024-07-04,23.04,4.15,23.41,Hay
H9517,2024-07-04,29.23,2.93,20.14,Silage
E5966,2024-07-04,41.05,3.22,21.12,Silage
O8173,2024-07-04,27.47,3.69,16.92,Hay
G2757,2024-07-04,35.71,3.26,16.93,Silage
P6677,2024-07-04,20.97,3.47,19.38,Hay
R4684,2024-07-04,27.58,3.02,24.9,Hay
J6910,2024-07-04,30.12,4.34,17.6,Silage
Y4775,2024-07-04,30.66,2.56,17.91,Silage
C7126,2024-07-04,37.19,2.83,16.82,Silage
J6077,2024-07-04,38.28,2.43,19.89,Silage
U6809,2024-07-04,28.62,2.62,16.4,Hay
J7734,2024-07-04,31.85,3.78,22.67,Hay
S6386,2024-07-04,32.69,3.33,19.7,Hay
H985,2024-07-04,33.69,3.1,14.13,Silage
N7280,2024-07-04,31.13,3,23.69,Hay
F2131,2024-07-04,29.28,3.49,19.95,Hay
